,y_pr,y_ac
0,0.74814105,0.7030700608490501
1,1.1362673,1.146696799274676
2,0.8278298,0.7955087778386079
3,0.81493,0.8540077769894224
4,1.2536087,1.2672842884031381
5,1.032241,1.0178146759382627
6,0.90702844,0.9025144097844595
7,0.7195158,0.7026670826689068
8,0.7283041,0.7259502664105245
9,0.9723698,0.9138649618584982
10,1.2638488,1.403102860229242
11,1.3012922,1.2340087383057428
12,1.0481194,0.9956471447509306
13,0.81010586,0.8675896341720328
14,1.2686305,1.2902764323479856
15,1.4597532,1.4516094930242789
16,0.7780753,0.7705763685819587
17,0.9515974,0.937148145600116
18,0.69919926,0.6745332356477852
19,1.6300948,1.6472852497194586
20,1.1156629,1.121618870119642
21,0.67935926,0.6987865520453038
22,0.8909703,0.8343140840746375
23,0.8075591,0.892813083225452
24,1.0221211,1.0111692672453425
25,0.6791728,0.6366980620676563
26,0.8067658,0.801527642524592
27,1.0058657,1.0014679406863352
28,0.8529106,0.7996803482589809
29,1.0172106,0.9898263488155262
30,0.9999433,0.9898263488155262
31,1.1199665,1.1101227981472181
32,0.7546547,0.7065476132925097
33,1.3152677,1.3662378193050138
34,1.3198669,1.2747543098535739
35,1.1698705,1.1974347371782847
36,0.958448,0.9354989200850847
37,0.91728157,0.9334131348748981
38,1.1831594,1.1237046553298284
39,1.0922513,1.0574445949318079
40,1.1306629,1.121764390018027
41,0.99416596,0.956841838514901
42,0.64368564,0.6541604498738697
43,0.71100223,0.6774436336154874
44,0.84726447,0.8384856544950106
45,1.406188,1.4357963307330968
46,0.7925429,0.6968462867335022
47,0.9285126,0.949080777267695
48,0.86201304,0.8792312260428417
49,1.2508878,1.2495308608001545
50,0.8644844,0.9413197160204891
51,0.6834793,0.735651592969532
52,0.6538869,0.6512500519061675
53,0.7015859,0.7180436852649335
54,1.5826283,1.564144881108765
55,0.6662383,0.6659960653654607
56,1.2899652,1.3019180242187947
57,0.8206323,0.7996803482589809
58,1.0060923,0.9859458181919232
59,1.1955072,1.1916139412428803
60,0.72609997,0.7065476132925097
61,0.87836397,0.8831117566664447
62,0.70153517,0.7043163081839381
63,0.7210956,0.7026670826689068
64,0.81323814,0.8540077769894224
65,1.2606332,1.3720586152404182
66,1.3478253,1.3817599417994255
67,1.1403698,1.0703473592552877
68,0.8898518,0.8908728179136506
69,0.648384,0.6279668681645497
70,0.7514689,0.6852046948626934
71,0.6772091,0.6456232795915452
72,0.94872934,0.9480621379789993
73,0.98312485,0.9684834303857098
74,1.0071052,0.985654778395153
75,1.0091448,1.142816268651073
76,0.87387365,0.8113219401297899
77,0.95225513,0.956841838514901
78,0.9039365,0.8693843795854492
79,1.1040641,1.1314657165770343
80,0.7821928,0.7686361032701572
81,0.63534915,0.6411606707325876
82,1.2241163,1.1935542065546818
83,1.0612891,1.0228108591161513
84,0.6826596,0.7110748990200465
85,0.84405315,0.7996803482589809
86,0.8420011,0.852067511677621
87,1.5672665,1.5694806107162191
88,0.8173395,0.8093816748179884
89,0.88669527,0.8731193903106671
90,1.1747831,1.563853841311995
91,1.0950027,1.0381389550793831
92,1.2708733,1.266993248606368
93,1.1274027,1.1101227981472181
94,0.74924403,0.7432671343183528
95,0.84044296,0.8672985943752626
96,1.6192292,1.5921817148642965
97,1.3152677,1.1566891656304537
98,0.88481003,0.8703545122413502
99,1.2985458,1.2731050843385425
100,0.66004187,0.7298307970341275
101,0.78361005,0.788038756388172
102,1.0461996,1.0399822071255944
103,1.1730458,1.1371409926140539
104,0.7633519,0.7316255424475439
105,0.6676967,0.6522201845620682
106,1.0364436,1.1469878390714463
107,0.78654826,0.780277695140966
108,0.83886707,0.7761061247205929
109,1.5525308,1.5754954331828037
110,0.81999916,0.881025971456258
111,0.85113376,0.8653583290634611
112,0.98707587,1.0150497978689454
113,1.0509226,1.0014679406863352
114,0.8963139,0.8722947775531514
115,0.86201304,0.8559480423012239
116,1.313074,1.4050431255410434
117,1.3492689,1.4011625949174404
118,0.7650788,0.7860014778107806
119,1.2570642,1.2462130071169741
