,y_pr,y_ac
356,493.95325,488.15
357,406.4654,415.25
358,457.92868,449.075
359,645.5803,656.0500000000001
360,371.98392,368.65
361,717.81006,724.15
362,478.01495,497.15
363,538.2273,554.15
364,298.90402,316.65
365,592.11945,566.075
366,635.2293,651.15
367,574.10004,577.15
368,556.3796,528.075
369,552.82117,530.0
370,457.815,455.0
371,601.5832,572.15
372,718.0373,745.0
373,443.55685,470.15
374,329.62985,291.8
375,505.64252,538.15
376,586.8899,586.15
377,569.8563,555.15
378,788.06683,814.0
379,342.86136,344.15
380,558.39355,547.15
381,390.6085,388.075
382,333.55453,333.075
383,398.69012,392.15
384,669.95575,665.0
385,350.32278,337.0
386,453.97055,463.15
387,609.69214,620.15
388,464.04492,446.15
389,508.68707,529.075
390,369.89297,369.15
391,513.6987,514.2916666666666
392,412.45987,413.15
393,425.70813,464.65
394,526.83026,528.15
395,446.33264,463.075
396,733.2242,728.0
397,325.36847,309.5500015
398,365.07153,369.15
399,379.60327,347.11249999999995
400,617.50555,647.075
401,673.85767,698.0
402,453.46622,445.67
403,471.2343,471.7645470383276
404,585.1785,583.15
405,450.6301,448.0
406,595.6949,623.0
407,344.01495,354.5500015
408,464.7102,460.175
409,467.48395,467.15
410,455.83084,468.0
411,602.2724,488.0
412,338.54205,355.13
413,415.0746,427.15
414,461.0754,448.15
415,602.80444,603.15
416,388.22543,384.15
417,536.2804,517.575
418,550.28156,553.15
419,345.8237,371.15
420,585.3108,550.075
421,409.51514,408.15
422,651.8293,628.15
423,409.2816,418.15
424,720.0359,713.15
425,421.79822,418.15
426,761.9834,770.0
427,510.73404,510.075
428,619.0999,603.15
429,538.99963,536.0
430,567.0448,564.575
431,361.73468,354.74999849999995
432,477.77954,481.1
433,605.0589,698.0
434,431.87,344.15
435,405.4827,406.15
436,413.9913,419.15
437,425.51013,403.15
438,684.3839,686.15
439,428.22705,423.6125
440,517.35767,516.15
441,428.83972,432.15
442,834.6188,823.15
443,457.23328,513.15
444,457.81665,438.075
445,365.66666,351.075
446,381.83115,380.15
447,464.33127,478.0
448,621.993,657.15
449,583.2467,570.15
450,577.4315,606.15
451,583.94324,581.0
452,711.08655,708.0
453,466.7622,449.0
454,530.9083,512.15
455,716.75525,746.15
456,771.4131,776.0
457,362.0648,348.05
458,542.5429,538.15
459,637.0817,636.15
460,507.5748,526.0
461,491.6052,506.15
462,498.2982,513.15
463,599.9508,444.575
464,384.16818,334.15
465,352.097,365.15
466,342.4781,341.65
467,452.1339,424.15
468,679.0933,660.0
469,501.96588,502.15
470,530.71814,491.15
471,437.01755,433.15
472,610.645,603.15
473,383.67957,382.15
474,385.07294,414.075
475,338.69678,297.76666666666665
476,364.6945,357.15
477,405.0849,400.325
478,447.94208,471.075
479,413.22214,414.15
480,360.23004,378.15
481,447.60892,456.15
482,634.06555,649.0
483,582.4626,604.075
484,538.8499,540.0
485,375.116,459.15
486,659.54895,665.15
487,533.6735,555.15
488,586.002,593.15
489,527.34033,520.15
490,712.1304,696.0
491,586.8899,554.15
492,416.02225,415.15
493,446.93256,438.0
494,684.93036,686.0
495,330.24893,299.0
496,387.84433,397.075
497,620.5921,628.15
498,584.34155,627.15
499,835.8625,829.5749999999999
500,341.24637,348.15
501,655.31757,663.15
502,838.97595,943.0
503,480.30392,443.15
504,587.82916,593.0000000000001
505,308.7105,316.5500015
506,467.7986,466.15
507,634.06555,663.0
508,684.3301,703.0
509,645.12195,646.0
510,681.24335,681.0
511,505.7898,510.15
512,481.6007,453.0
513,352.6191,356.15
514,457.21732,470.075
515,419.677,404.15
516,499.7468,496.075
517,420.40897,422.15
518,646.483,653.0
519,366.4258,345.15
520,493.95325,508.15
521,376.81973,363.15
522,357.5729,349.0
523,490.093,398.075
524,472.2204,460.15
525,477.2881,481.15
526,438.38742,418.075
527,339.66635,321.9
528,424.72375,431.15
529,408.68265,453.0
530,415.70108,415.15
531,547.63135,531.075
532,447.2967,451.075
533,535.84314,492.0375
534,411.8317,417.05
535,519.7507,506.1
536,349.95932,340.62
537,606.29,601.15
538,609.88513,606.15
539,467.6493,470.0
540,401.09344,418.15
541,550.65967,531.15
542,445.76938,448.15
543,383.4371,404.15
544,613.29596,597.15
545,425.80936,410.15
546,517.1339,546.15
547,652.1648,699.15
548,420.04205,413.35714285714295
549,519.90173,540.15
550,588.28436,582.657142857143
551,679.25806,694.15
552,331.18066,327.15
553,518.0256,541.15
554,581.26636,566.15
555,589.1036,590.1500000000001
556,509.38095,511.15
557,435.34076,432.15
558,473.2264,480.15
559,368.60034,380.15
560,303.9005,328.15
561,444.26855,450.15
562,532.9542,543.075
563,490.79852,473.15
564,638.3827,643.15
565,640.21515,628.0
566,408.02637,407.15
567,507.09964,501.15
568,627.4056,641.15
569,471.22934,452.0
570,502.54388,503.15
571,385.11456,385.15
572,329.80887,333.075
573,405.6472,398.15
574,491.59915,453.15
575,579.62396,572.15
576,707.5579,712.15
577,533.3004,503.15
578,486.71976,477.15
579,501.96548,486.1
580,387.3978,385.075
581,495.3206,490.15
582,397.89853,403.15
583,437.13898,464.575
584,452.6271,451.2375
585,454.15677,460.15
586,359.51584,363.15
587,750.30664,766.15
588,527.2884,552.15
589,771.4131,776.0
590,419.05606,383.0
591,667.8702,669.0
592,770.24915,755.0
593,811.41376,826.15
594,921.21545,945.0
595,332.85443,324.15
596,439.51675,448.15
597,340.04565,329.15
598,350.00394,336.15
599,464.21942,452.2375
600,519.5078,509.2
601,694.70593,678.0
602,633.091,634.0
603,455.78156,450.0
604,366.6103,327.0
605,549.4748,546.075
606,411.3581,428.15
607,325.31372,331.15
608,578.22363,600.075
609,517.2481,513.15
610,417.5795,374.15
611,339.6781,340.16666666666663
612,643.5733,655.0
613,750.30664,766.15
614,586.1137,589.15
615,462.16953,455.15
616,786.90674,831.15
617,428.69717,427.05
618,420.14426,435.65
619,381.9235,378.15
620,390.62592,383.15
621,637.9463,673.0
622,452.67615,427.075
623,407.3891,414.075
624,421.81436,421.15
625,620.1915,624.15
626,571.18005,557.15
627,408.35764,395.15
628,360.57037,379.15
629,443.35992,426.15
630,424.3575,421.15
631,654.61566,613.0
632,662.88184,683.0
633,503.79175,548.2125
634,680.24005,785.0
635,714.5858,705.0
636,693.57355,673.2857142857143
637,452.57028,442.15
638,343.20557,346.15
639,428.5705,416.15
640,460.90317,431.075
641,468.49548,443.15
642,363.94028,412.15
643,512.0106,518.15
644,308.70853,320.15
645,444.9216,463.075
646,437.65283,432.15
647,455.36276,448.15
648,389.67114,394.15
649,582.4246,584.15
650,556.2382,515.0
651,452.71387,456.15
652,418.65894,368.5375
653,441.7755,444.15
654,663.80994,658.0
655,512.51245,504.15
656,590.8657,610.15
657,483.67105,480.0
658,735.49976,747.0
659,626.9528,593.0000000000001
660,337.00446,350.075
661,577.1643,542.0
662,478.19662,465.075
663,709.1891,676.15
664,453.81433,455.07500000000005
665,398.5726,380.225
666,821.2324,833.0
667,624.2743,613.15
668,512.28284,504.15
669,530.4567,538.65
670,646.239,669.15
671,577.45624,583.15
672,505.80762,490.15
673,469.25165,454.15
674,610.399,608.15
675,568.8783,549.15
676,388.8916,389.15
677,817.4928,873.15
678,588.53204,613.0
679,415.8458,423.15
680,354.11346,353.15
681,578.3188,601.0
682,473.60315,456.15
683,409.2138,405.15
684,428.3421,438.15
685,556.883,561.075
686,589.1658,589.0
687,440.78818,455.15
688,496.14508,476.075
689,585.29364,577.15
690,426.617,396.15
691,409.7288,393.15
692,636.2759,633.15
693,346.96368,354.15
694,365.9267,362.15
695,604.8518,620.15
696,441.3308,446.65
697,775.6559,804.075
698,432.37424,418.15
699,519.98175,514.15
700,846.4957,848.0
701,589.5632,628.15
702,329.68283,308.15
703,439.2866,428.15
704,651.5152,598.0
705,509.06717,500.15
706,518.1135,521.0
707,493.94388,467.15
708,498.27084,512.075
709,492.54242,435.15
710,589.0865,628.15
711,422.60803,431.15
712,344.81406,349.65
713,518.3696,498.15
714,485.86218,488.075
715,341.2261,341.15
716,647.14764,649.0500000000001
717,887.9832,880.0
718,415.38065,424.15
719,808.72784,841.15
720,459.30704,441.075
721,410.14502,422.15
722,473.06976,475.075
723,442.44598,439.05
724,576.0211,573.075
725,711.3166,693.0
726,492.99805,506.15
727,539.69464,573.15
728,435.11472,447.15
729,368.16415,359.15
730,450.7458,455.15
731,538.1296,523.15
732,676.849,686.15
733,421.63797,437.9285714285715
734,678.62604,670.0
735,731.1289,736.0
736,646.63513,653.15
737,807.62286,853.0
738,589.8416,613.0052631578948
739,496.07034,478.075
740,571.2652,585.0
741,347.05777,381.15
742,554.4319,503.15
743,455.7906,453.075
744,344.2235,368.15
745,554.9869,560.15
746,529.9003,523.0
747,537.1786,522.35
748,800.4696,808.0
749,484.34448,482.15
750,358.08554,324.24999849999995
751,645.5927,639.15
752,319.2735,324.15
753,318.87357,309.15
754,619.8312,636.575
755,540.02264,546.0
756,365.66437,349.50625
757,460.131,460.075
758,590.1395,578.15
759,391.82306,381.65
760,596.9194,564.15
761,484.80957,477.5
762,629.6878,619.8333333333334
763,570.70605,562.075
764,387.573,379.15
765,474.7541,477.76666666666665
766,674.4003,659.0
767,388.0187,465.15
768,339.0319,332.15
769,465.76178,458.65
770,554.99146,562.15
771,456.59604,464.15
772,826.7654,847.95
773,573.14703,584.1958333333333
774,419.7541,419.15
775,655.29944,653.15
776,417.23495,502.075
777,621.21155,641.0
778,604.8518,643.15
779,340.53732,338.15
780,461.47675,475.15
781,372.62085,369.15
782,735.0412,751.0
783,539.48676,523.05
784,407.59216,399.99999999999994
785,423.33887,413.15
786,782.56647,780.0
787,646.9328,693.075
788,688.974,703.0
789,647.4477,645.15
790,466.6973,473.15
791,739.01276,732.15
792,354.60428,351.075
793,436.4914,430.075
794,725.52686,740.1
795,716.8515,710.0
796,478.30493,464.075
797,702.4844,711.0
798,420.28247,409.15
799,519.79663,530.075
800,406.32767,400.15
801,336.83823,351.65
802,595.37604,592.15
803,485.73865,494.075
804,413.4311,419.15
805,417.5212,424.15
806,412.49472,393.15
807,794.1125,790.0
808,692.3776,732.15
809,476.4192,475.4333333333333
810,399.356,392.925
811,646.1708,645.15
812,614.033,544.15
813,638.7098,631.15
814,636.06665,636.15
815,609.9082,613.15
816,583.42676,588.15
817,709.29144,720.0
818,647.10046,644.0
819,569.52374,577.15
820,659.78564,668.0
821,540.42444,537.15
822,531.6912,548.15
823,453.20428,462.15
824,669.2915,863.0
825,357.37534,370.075
826,449.24643,436.15
827,419.8095,390.15
828,748.1466,728.0
829,472.69666,540.15
830,516.5904,543.15
831,552.0665,520.15
832,316.099,319.075
833,590.1395,582.15
834,551.3269,533.15
835,610.1564,628.15
836,397.24774,383.15
837,528.2099,526.15
838,463.00964,427.15
839,482.67496,477.7
840,674.6365,689.15
841,608.33545,576.0
842,786.5324,793.0
843,458.9793,476.65
844,548.2011,543.0
845,392.93744,387.15
846,453.83975,448.525
847,549.45386,581.15
848,310.0559,315.70000000000005
849,653.6592,642.6
850,315.4091,294.15
851,463.24008,478.0
852,656.126,636.575
853,330.50037,318.15
854,518.4959,503.15
855,336.55145,336.15
856,673.4281,676.15
857,517.75323,614.15
858,544.30994,553.15
859,568.6173,566.075
860,620.694,622.15
861,475.3852,430.0
862,616.35956,617.15
863,645.19275,650.15
864,616.5256,556.15
865,686.4241,620.0
866,597.025,590.1500000000001
867,397.62277,407.15
868,331.9554,319.15
869,452.32104,424.0
870,413.39737,412.15
871,485.33868,483.15
872,499.43698,473.15
873,345.5625,336.15
874,360.88416,378.15
875,453.95676,433.075
876,471.93405,465.15
877,500.90768,511.15
878,507.6798,501.15
879,319.42804,310.15
880,458.82242,456.05
881,470.04276,453.15
882,420.1069,424.15
883,397.30475,400.15
884,486.10535,508.15
885,334.05142,339.075
886,425.60367,327.15
887,823.0706,825.0
888,407.3466,399.15
889,639.87146,622.15
890,391.9729,401.15
891,701.4905,686.9999999999999
892,585.70496,579.15
893,621.2205,610.0
894,432.4431,394.15
895,384.30716,399.15
896,437.50717,405.0
897,741.28357,735.0
898,574.35944,613.075
899,532.5421,512.575
900,660.882,658.15
901,423.09543,426.15
902,423.60385,452.15
903,419.16217,421.15
904,548.5944,550.15
905,609.4869,622.5375
906,625.87866,673.15
907,622.8818,608.0
908,324.1665,321.8500008
909,622.0574,603.0
910,422.82086,439.15
911,636.06665,669.0
912,550.1658,565.5375
913,513.7656,530.15
914,515.47687,491.075
915,419.8237,436.15
916,440.338,443.15
917,462.6746,466.15
918,597.4803,675.15
919,296.40366,325.15
920,526.75635,513.15
921,701.44434,708.15
922,454.41956,451.80384615384605
923,495.2329,485.15
924,468.7139,480.6
925,439.85287,440.0
926,478.77368,478.15
927,518.74384,519.15
928,520.9696,496.075
929,510.40698,513.075
930,861.62286,815.0
931,480.22678,438.0
932,391.00815,401.15
933,395.12778,396.075
934,333.93427,331.9800003
935,587.64825,598.15
936,457.55832,455.15
937,576.4958,593.15
938,709.93396,702.05
939,519.48804,536.15
940,372.66547,371.15
941,405.87634,399.15
942,826.06146,831.0
943,867.50525,870.15
944,460.28583,468.0
945,680.9437,648.15
946,405.5393,393.15
947,594.2941,597.0
948,630.7488,637.15
949,427.34824,411.075
950,589.9722,582.075
951,466.8481,471.05
952,276.53278,283.15
953,392.32486,396.15
954,684.6391,687.15
955,416.49652,428.15
956,425.3129,423.05
957,544.6094,561.0
958,343.1855,353.15
959,448.3452,452.15
960,528.3924,520.3625000000001
961,350.2904,308.15
962,644.9104,658.0
963,348.59262,359.15
964,368.42557,396.15
965,458.03693,466.15
966,607.7844,642.15
967,644.84326,628.0
968,453.61636,458.6125
969,450.25055,439.15
970,514.99963,523.0
971,521.6627,520.15
972,515.0744,506.15
973,406.56436,438.15
974,577.0736,585.32
975,362.6644,369.15
976,739.624,732.0
977,448.80103,497.0
978,467.4787,470.0
979,629.20404,628.0
980,683.354,680.15
981,420.88965,427.4333333333333
982,389.4047,387.0
983,596.71704,609.075
984,478.94577,466.0
985,617.5482,632.15
986,437.3275,423.15
987,604.6234,597.075
988,623.62146,615.15
989,404.04575,393.8166666666666
990,510.2782,502.15
991,335.80966,333.5499996
992,488.39777,484.0
993,439.5283,454.15
994,518.1135,521.15
995,715.1505,729.0
996,422.27573,430.15
997,547.9834,548.15
998,682.6603,689.0
999,683.65765,743.0
1000,460.28583,455.15
1001,410.0197,415.15
1002,626.0416,640.0
1003,366.5058,367.15
1004,449.6363,450.65
1005,576.42676,574.3833333333333
1006,589.5204,610.0
1007,608.1847,621.0
1008,609.9551,606.075
1009,423.11243,417.15
1010,420.81757,437.15
1011,339.0319,346.15
1012,501.92166,485.8625
1013,382.3742,351.15
1014,431.2125,434.15
1015,553.6637,563.15
1016,428.19598,428.15
1017,393.0278,388.15
1018,462.38437,465.075
1019,380.9696,382.15
1020,666.29535,657.15
1021,552.82117,533.0
1022,587.82916,593.15
1023,419.30838,425.15
1024,387.204,384.0
1025,411.05618,386.1
1026,450.14172,452.0
1027,588.4059,488.2
1028,454.72675,458.4
1029,536.71344,543.65
1030,503.8387,510.0
1031,497.60382,518.075
1032,644.423,640.15
1033,492.7041,513.15
1034,355.55444,350.0
1035,596.1578,581.7666666666668
1036,601.5187,605.15
1037,657.9479,661.0
1038,430.18106,439.075
1039,460.72495,416.0
1040,433.04474,442.15
1041,483.93176,481.15
1042,460.28583,458.825
1043,341.76666,330.15
1044,663.7238,658.15
1045,450.38583,450.15
1046,424.25146,411.15
1047,743.80817,754.15
1048,537.4259,547.15
1049,397.7591,379.075
1050,462.92996,469.075
1051,566.04706,568.075
1052,484.25003,485.15
1053,478.01706,496.4333333333333
1054,560.58527,566.15
1055,437.9234,404.8625
1056,388.32132,394.15
1057,484.15558,488.15
1058,330.75327,327.74999849999995
1059,690.48566,681.0
1060,369.57883,352.69000000000005
1061,538.4538,555.075
1062,745.4656,746.0
1063,659.69403,672.15
1064,420.65433,423.075
1065,589.26605,576.15
1066,577.9878,604.075
1067,622.69574,625.15
1068,418.68622,424.65
1069,731.2877,733.15
1070,466.48193,468.0
1071,594.4488,571.15
1072,451.5814,453.15
1073,606.29,600.15
1074,539.5903,541.15
1075,456.2331,480.0
1076,715.7947,735.15
1077,495.2509,466.075
1078,464.496,479.15
1079,592.9805,591.15
1080,442.89624,456.0
1081,445.39676,447.075
1082,565.56976,548.075
1083,486.7618,489.15
1084,700.90924,699.15
1085,468.66788,442.0
1086,698.1814,693.15
1087,647.5207,654.65
1088,305.26794,302.075
1089,389.348,373.15
1090,722.50757,731.15
1091,497.59268,478.15
1092,415.81165,401.825
1093,644.7069,684.0
1094,559.6164,549.26
1095,626.58636,640.15
1096,461.83212,458.0
1097,629.5706,648.69
1098,340.99097,360.15
1099,410.0661,425.15
1100,648.26117,649.15
1101,383.67957,378.0
1102,398.56024,399.15
1103,591.54456,593.15
1104,594.83093,588.15
1105,420.10345,428.15
1106,553.28217,553.15
1107,425.40436,416.31666666666666
1108,369.89297,362.15
1109,409.34283,395.0
1110,725.53217,709.075
1111,404.6192,418.15
1112,470.82254,499.075
1113,481.74463,484.65
1114,312.51486,301.15
1115,496.94788,503.15
1116,321.53256,307.44999920000004
1117,446.51932,474.575
1118,487.7784,485.15
1119,474.24918,495.15
1120,414.7692,423.0
1121,396.6642,395.15
1122,445.30243,433.15
1123,403.52148,394.15
1124,535.4859,540.0
1125,735.49976,741.0
1126,623.01984,626.15
1127,339.2065,337.65
1128,405.87634,416.15
1129,546.9989,600.15
1130,387.3978,382.325
1131,520.032,534.15
1132,321.5073,321.44999920000004
1133,607.6235,588.0
1134,809.36536,799.9999999999999
1135,545.41986,576.9
1136,556.2438,537.15
1137,532.7374,554.15
1138,620.1915,619.075
1139,521.57477,528.15
1140,467.43024,458.15
1141,541.25635,553.075
1142,569.291,575.15
1143,643.02234,633.15
1144,642.8824,651.0
1145,459.57327,465.0
1146,408.09467,390.4
1147,341.5664,355.15
1148,516.4361,520.15
1149,424.2022,436.0
1150,556.3236,554.0
1151,505.61487,502.15
1152,503.8387,510.15
1153,297.90173,303.15
1154,476.75937,486.15
1155,566.4795,565.0
1156,343.68246,380.15
1157,518.2463,515.0
1158,385.57993,383.0
1159,447.7127,482.05
1160,341.23828,332.65
1161,413.50934,408.15
1162,571.1691,578.075
1163,838.85657,820.15
1164,476.92288,483.0
1165,624.4162,619.15
1166,417.08893,388.15
1167,865.1054,883.0
1168,519.611,556.15
1169,402.4429,401.0
1170,391.2708,389.075
1171,644.42426,628.15
1172,444.07147,432.15
1173,774.1371,778.0
1174,525.4631,530.39
1175,453.56604,459.07499999999993
1176,613.3248,573.15
1177,422.80008,434.15
1178,369.6582,381.15
1179,519.5531,541.15
1180,470.0808,468.15
1181,804.00134,822.0
1182,445.99973,367.0
1183,384.55746,393.15
1184,475.66095,469.76666666666665
1185,517.2481,513.15
1186,463.71484,475.15
1187,448.31253,442.575
1188,542.9025,535.15
1189,556.09625,598.15
1190,806.7313,818.0
1191,712.3352,694.0
1192,299.39642,301.15
1193,635.4984,644.0
1194,532.7351,516.15
1195,334.9603,324.15
1196,346.05804,332.15
1197,504.1259,503.075
1198,454.67575,461.4333333333333
1199,409.3216,393.075
1200,651.60016,658.15
1201,493.24103,719.15
1202,455.98093,455.15
1203,703.17456,725.0
1204,376.32486,395.5
1205,629.7831,611.0
1206,345.19617,336.15
1207,330.88684,330.15
1208,318.25595,307.0375
1209,382.99628,364.075
1210,757.6371,758.15
1211,415.66772,384.0
1212,544.30994,551.15
1213,621.2981,618.0
1214,463.76816,453.15
1215,494.71603,488.075
1216,677.0169,659.15
1217,602.9006,816.0
1218,438.6187,448.15
1219,658.1908,666.0
1220,429.34256,428.15
1221,569.0055,569.0
1222,423.36383,422.15
1223,396.05643,383.15
1224,663.028,658.15
1225,621.9784,667.15
1226,745.9001,770.15
