,y_pr,y_ac
187,610.6298,619.15
188,464.87155,469.15
189,615.6865,599.15
190,356.52414,358.0
191,521.1169,522.0
192,431.60092,414.15
193,292.2382,277.15
194,652.14526,628.15
195,692.41986,728.15
196,516.2928,509.575
197,446.4287,417.15
198,629.31476,622.0
199,883.5618,867.0
200,590.85645,569.15
201,419.96677,423.15
202,463.427,470.15
203,520.628,520.15
204,481.49304,497.15
205,566.38293,576.15
206,427.32306,428.075
207,338.04745,331.15
208,430.52014,428.0750000000001
209,747.24054,745.0
210,439.61884,430.15
211,770.9765,743.0
212,386.75632,390.5750000000001
213,381.2974,380.15
214,638.5939,629.075
215,480.86438,492.0
216,543.97034,515.0
217,452.99136,457.15
218,460.06,458.8166666666666
219,372.03485,380.15
220,331.60858,333.15
221,609.5177,628.15
222,341.6275,345.15
223,390.0836,385.15
224,478.78186,476.1333333333334
225,354.834,354.15
226,574.15454,543.0
227,482.22952,486.8975
228,615.32666,604.0
229,373.88596,369.15
230,699.84454,709.0
231,352.75647,377.15
232,673.15454,675.15
233,447.76868,455.15
234,429.62225,425.15
235,338.83035,346.72000031000005
236,454.63013,473.075
237,626.74915,599.0
238,419.09796,420.075
239,534.0282,534.15
240,411.18915,415.975
241,685.95874,702.15
242,705.7279,694.15
243,610.7337,602.15
244,465.1969,456.89
245,509.74835,511.15
246,539.517,523.15
247,551.07086,571.15
248,353.9257,352.15
249,320.75864,308.15
250,512.3399,481.15
251,447.66208,438.15
252,731.60474,728.0
253,501.08347,491.075
254,636.37787,658.09
255,335.5419,331.3500008
256,375.51266,367.15
257,505.29416,506.4333333333333
258,656.5027,661.15
259,400.2704,393.15
260,503.27402,524.15
261,494.26575,489.0
262,339.8505,345.15
263,876.58026,875.0
264,515.30493,512.15
265,349.2937,361.7499985
266,428.802,446.325
267,614.169,643.15
268,687.3348,618.15
269,809.3224,812.4
270,399.81448,391.0
271,486.80228,461.15
272,457.05402,456.0
273,416.193,403.0
274,433.73425,451.15
275,404.22983,369.15
276,575.7397,583.15
277,643.93335,641.15
278,491.1753,505.125
279,507.41452,497.15
280,511.7186,503.075
281,699.8233,673.0
282,475.40967,435.15
283,523.48114,494.075
284,486.72943,480.15
285,403.47052,396.15
286,631.82007,640.5
287,547.1881,554.15
288,691.2458,687.1071428571429
289,544.8887,559.075
290,444.71472,433.0
291,743.05145,745.0
292,390.3296,409.15
293,466.55933,489.15
294,531.3645,496.15
295,396.66632,398.15
296,507.05405,526.15
297,590.76,773.0
298,360.02353,363.15
299,511.95364,513.15
300,656.0325,651.0
301,394.47156,397.1499999999999
302,552.45917,538.0
303,387.11755,385.075
304,447.7483,451.15
305,484.95956,485.15
306,421.28833,411.575
307,416.04944,418.15
308,626.3841,620.0
309,515.64886,536.0
310,324.42844,323.4833333333333
311,369.75446,353.15
312,378.14404,369.075
313,672.3501,668.7000000000003
314,391.09622,383.15
315,471.54712,482.0
316,447.9194,424.15
317,596.48004,595.15
318,621.46954,638.15
319,376.11563,368.0
320,653.30914,665.0
321,422.0257,392.15
322,447.51352,455.05
323,514.54785,499.0
324,258.90292,253.15
325,633.56323,638.0
326,624.448,598.15
327,586.7277,597.0
328,413.93716,413.15
329,433.26038,415.25
330,453.24252,449.075
331,640.7776,656.0500000000001
332,359.49783,368.65
333,717.4473,724.15
334,452.26108,497.15
335,542.07764,554.15
336,409.63068,402.575
337,347.7464,306.6
338,405.30176,399.15
339,565.5255,577.15
340,429.69513,431.15
341,450.25763,455.0
342,343.63165,349.9166677
343,332.31815,291.8
344,592.8493,570.15
345,508.85327,538.15
346,589.3962,586.15
347,580.5044,555.15
348,827.2873,814.0
349,430.94083,443.15
350,383.68622,388.075
351,345.44424,333.075
352,436.87173,442.075
353,662.0645,665.0
354,347.27066,337.0
355,458.19162,463.15
356,451.01404,446.15
357,506.85544,529.075
358,444.0299,472.15
359,351.71048,362.075
360,720.2544,760.0
361,457.83536,463.075
362,726.4911,728.0
363,709.19354,714.0
364,412.70007,392.15
365,534.9373,543.0
366,355.43686,347.11249999999995
367,607.1279,647.075
368,664.75446,698.0
369,476.71008,445.67
370,590.6139,583.15
371,440.59085,448.0
372,623.2041,623.0
373,351.03864,354.5500015
374,784.087,773.0
375,369.94388,365.65
376,649.96484,664.15
377,463.33136,460.175
378,465.51953,468.0
379,599.8924,488.0
380,423.07275,427.15
381,456.19867,448.15
382,326.2226,329.65
383,603.1084,594.15
384,602.00275,600.15
385,344.22107,371.15
386,578.8733,550.075
387,415.02203,408.15
388,447.42938,445.15
389,741.5174,713.15
390,532.9367,536.0
391,578.35925,564.575
392,577.8906,698.0
393,487.31076,476.65
394,374.74103,344.15
395,523.8387,544.15
396,413.20978,419.15
397,352.1986,346.5500015
398,529.99756,513.6
399,685.95874,686.15
400,516.7151,516.15
401,422.74384,432.15
402,829.08746,823.15
403,399.79016,401.075
404,468.62964,513.15
405,456.20276,438.075
406,363.6217,351.075
407,375.38962,380.15
408,464.19806,467.15
409,464.58853,478.0
410,576.5336,606.15
411,558.2262,581.0
412,391.00455,377.0
413,709.4749,708.0
414,452.21646,449.0
415,524.6707,512.15
416,712.5906,746.15
417,552.45917,538.15
418,353.82358,355.15
419,637.3953,636.15
420,508.85352,526.0
421,514.3058,506.15
422,602.21,444.575
423,371.26434,334.15
424,623.7114,612.0
425,356.5699,365.15
426,340.02756,341.65
427,412.9604,358.15
428,509.65112,502.15
429,490.85007,491.15
430,698.9715,700.15
431,613.4076,603.15
432,493.60275,484.075
433,386.69272,382.15
434,603.9618,611.15
435,433.31427,438.075
436,378.29865,414.075
437,356.63354,357.15
438,404.93787,400.325
439,537.00964,557.7166666666667
440,451.73233,471.075
441,567.287,585.15
442,411.65836,414.15
443,378.4091,378.15
444,449.15292,456.15
445,596.83594,604.075
446,374.75186,370.075
447,587.43866,593.15
448,319.83997,246.575
449,532.09283,520.15
450,698.0504,696.0
451,580.0586,554.15
452,417.60535,415.15
453,461.4217,438.0
454,684.7123,686.0
455,348.7824,349.5500015
456,323.82782,299.0
457,402.43295,397.075
458,373.76004,372.15
459,630.8516,628.15
460,660.8193,663.15
461,766.74774,943.0
462,532.607,536.1125000000001
463,375.50815,382.15
464,481.91953,443.15
465,589.6725,593.0000000000001
466,342.0366,316.5500015
467,477.09717,466.15
468,642.41473,663.0
469,660.75275,646.0
470,674.36334,681.0
471,472.53964,453.0
472,358.16412,356.15
473,493.0094,470.075
474,556.6618,558.15
475,407.7172,404.15
476,489.21667,496.075
477,440.763,422.15
478,553.1073,543.075
479,645.69666,653.0
480,360.91614,345.15
481,324.13962,323.15
482,427.55856,418.0
483,505.24454,508.15
484,383.9359,363.15
485,358.88956,349.0
486,592.72614,640.15
487,552.72577,539.075
488,478.80167,460.15
489,409.81628,392.15
490,432.01447,418.075
491,344.90363,321.9
492,432.28928,431.15
493,434.42792,453.0
494,543.3598,531.075
495,511.26562,492.0375
496,423.72266,417.05
497,512.76807,506.1
498,340.23444,340.62
499,341.1674,352.65
500,589.5851,601.15
501,598.3159,606.15
502,373.34198,418.15
503,519.15247,531.15
504,451.0937,448.15
505,391.54898,404.15
506,434.45813,410.15
507,399.0793,383.15
508,428.14114,430.0
509,526.2651,546.15
510,646.0969,699.15
511,420.6387,413.35714285714295
512,557.8832,540.15
513,467.99136,466.15
514,329.45483,327.15
515,528.5955,541.15
516,588.45447,579.15
517,494.48703,479.15
518,430.25455,432.15
519,473.51196,480.15
520,407.62912,398.15
521,564.5657,539.15
522,358.59732,380.15
523,326.60516,328.15
524,447.2372,450.15
525,557.62646,543.075
526,674.8762,633.0
527,686.1153,676.6333333333336
528,485.2753,473.15
529,660.7086,643.15
530,329.55246,326.65
531,621.3157,628.0
532,607.1619,658.0
533,409.56296,407.15
534,634.61346,641.15
535,638.93134,610.0
536,381.77365,385.15
537,540.8511,538.15
538,473.36282,453.15
539,509.16702,503.15
540,565.194,572.15
541,480.53296,477.15
542,506.3047,486.1
543,459.39334,464.575
544,420.3291,402.0
545,667.7034,652.15
546,364.88568,363.15
547,784.087,776.0
548,433.06223,383.0
549,683.93646,669.0
550,443.3137,484.075
551,754.061,755.0
552,819.26904,826.15
553,449.23257,448.15
554,385.69388,380.15
555,340.82263,329.15
556,514.3289,516.15
557,684.63025,707.0
558,517.47394,532.15
559,347.7829,336.15
560,459.05768,452.2375
561,520.4751,509.2
562,424.5962,428.15
563,403.70505,367.15
564,685.97186,678.0
565,638.77966,634.0
566,456.026,450.0
567,432.27533,327.0
568,526.3319,546.075
569,421.06183,428.15
570,312.88535,331.15
571,477.93463,471.15
572,518.4154,513.15
573,648.2175,655.0
574,587.4661,589.15
575,474.33163,455.15
576,779.7515,831.15
577,626.1476,619.15
578,334.84705,377.15
579,420.1925,435.65
580,528.8775,535.075
581,393.53864,383.15
582,449.4987,427.075
583,405.33658,414.075
584,431.67,421.15
585,487.8994,480.65
586,375.51266,367.15
587,564.5699,557.15
588,396.59988,395.15
589,431.99835,426.15
590,460.56918,457.0
591,734.32587,698.15
592,474.1569,458.15
593,669.3767,683.0
594,508.85327,548.2125
595,725.34045,785.0
596,699.12976,705.0
597,674.36334,673.2857142857143
598,448.69302,442.15
599,841.5129,825.0
600,347.7829,329.3500008
601,508.23404,537.075
602,422.59344,438.575
603,419.96677,423.15
604,500.57782,502.15
605,420.94138,416.15
606,398.66504,403.15
607,448.52567,431.075
608,546.4462,564.15
609,368.0011,412.15
610,500.8592,518.15
611,328.4321,320.15
612,460.5692,463.075
613,456.5854,448.15
614,397.8012,394.15
615,563.59814,584.15
616,455.62756,456.15
617,403.35522,368.5375
618,443.39914,444.15
619,699.0099,673.0
620,510.53064,504.15
621,846.1284,821.15
622,610.51544,610.15
623,606.15546,615.0
624,437.92996,455.0
625,426.6944,431.15
626,738.39856,747.0
627,590.38354,593.0000000000001
628,330.17468,350.075
629,458.2664,465.075
630,330.59454,337.45000310000006
631,697.03406,676.15
632,469.55185,455.07500000000005
633,365.70032,349.15
634,521.6603,504.15
635,538.859,538.65
636,643.76715,669.15
637,464.29526,474.15
638,576.74677,583.15
639,678.2333,681.7916666666665
640,507.01233,490.15
641,457.72437,454.15
642,626.5996,608.15
643,431.39786,429.15
644,451.14862,454.15
645,385.87167,389.15
646,802.4352,873.15
647,581.3553,613.0
648,414.37338,423.15
649,355.84808,353.15
650,437.91824,443.15
651,554.1512,601.0
652,450.45456,456.15
653,382.7089,405.15
654,441.51984,438.15
655,581.73474,589.0
656,452.07544,455.15
657,812.51733,801.0
658,492.16248,500.0
659,460.68747,441.15
660,601.9961,577.15
661,422.37186,396.15
662,412.87912,393.15
663,522.0537,526.075
664,637.08984,633.15
665,341.89856,345.075
666,341.3471,354.15
667,368.3343,362.15
668,429.86658,446.65
669,807.9562,804.075
670,497.54675,514.15
671,866.5305,848.0
672,581.13574,628.15
673,436.13248,428.15
674,438.5749,436.15
675,858.4435,931.1
676,641.6594,598.0
677,511.14197,500.15
678,497.78546,521.0
679,426.2186,416.075
680,508.73456,543.15
681,362.26123,357.15
682,509.95514,492.125
683,493.53873,512.075
684,633.4336,625.075
685,457.56714,435.15
686,659.4296,693.15
687,345.84552,349.65
688,512.31177,498.15
689,647.22705,649.0500000000001
690,396.73456,394.15
691,878.36804,880.0
692,613.32495,621.0
693,338.42938,334.94999920000004
694,807.6835,841.15
695,430.3774,422.15
696,463.23074,475.075
697,646.011,669.0
698,446.17303,439.05
699,574.262,573.075
700,421.76678,413.15
701,688.7258,693.0
702,496.2243,506.15
703,530.9582,573.15
704,423.64133,425.575
705,898.60284,916.0
706,434.2856,447.15
707,329.04135,312.06000000000006
708,330.52505,326.8500008
709,360.4809,359.15
710,452.8478,435.6961538461538
711,501.98328,523.15
712,666.9223,648.0
713,418.28738,437.9285714285715
714,674.77246,670.0
715,398.72452,400.15
716,532.80255,535.1125000000001
717,846.85974,853.0
718,594.09766,613.0052631578948
719,690.14215,712.15
720,346.95685,381.15
721,539.1555,503.15
722,637.6636,618.575
723,398.5659,390.075
724,463.69754,453.075
725,564.5657,560.15
726,515.5402,523.0
727,605.4048,604.0
728,519.29675,522.35
729,444.8226,438.15
730,431.52322,436.15
731,480.23816,482.15
732,362.26428,324.24999849999995
733,333.3801,354.15
734,643.6474,639.15
735,446.5268,423.15
736,324.19632,324.15
737,634.02795,673.0
738,415.76727,388.15
739,324.13962,309.15
740,529.3391,524.075
741,464.61612,460.075
742,589.1883,578.15
743,390.3201,381.65
744,591.0999,564.15
745,618.3824,619.8333333333334
746,569.01874,562.075
747,475.55695,477.76666666666665
748,674.8986,659.0
749,374.16953,465.15
750,555.8612,562.15
751,348.7064,330.15
752,460.49622,464.15
753,782.41406,847.95
754,384.39862,370.15
755,553.7302,565.15
756,570.739,584.1958333333333
757,656.7936,653.15
758,484.16724,470.075
759,601.6169,643.15
760,380.4006,369.15
761,750.3582,751.0
762,466.58118,529.15
763,549.8231,523.05
764,411.39224,399.99999999999994
765,422.54407,413.15
766,641.0366,645.15
767,464.29526,473.15
768,746.46686,732.15
769,738.48694,740.1
770,703.58057,711.0
771,437.09555,393.075
772,352.68356,351.65
773,490.61227,494.075
774,412.75824,419.15
775,405.65314,424.15
776,411.14865,393.15
777,799.4481,790.0
778,645.7505,645.15
779,383.24387,370.05
780,854.28754,847.15
781,523.13293,516.15
782,337.17532,334.15
783,644.87476,631.15
784,341.48404,344.15
785,515.8338,477.0
786,637.5836,636.15
787,604.6973,613.15
788,691.1463,693.0
789,581.6865,588.15
790,721.8435,720.0
791,651.8504,644.0
792,590.7051,577.15
793,421.80457,417.15
794,510.1142,503.0
795,804.21545,863.0
796,609.6269,593.0000000000001
797,446.2887,452.15
798,357.3925,370.075
799,399.24524,390.15
800,752.7244,728.0
801,528.574,543.15
802,533.2864,520.15
803,589.1883,582.15
804,602.8732,628.15
805,392.5943,383.15
806,540.5341,526.15
807,445.46252,427.15
808,685.5986,689.15
809,598.84564,576.0
810,789.1225,793.0
811,558.2555,543.0
812,458.70935,448.525
813,538.1901,581.15
814,313.11475,315.70000000000005
815,661.8336,642.6
816,644.5835,636.575
817,335.24026,318.15
818,518.0276,503.15
819,336.0932,336.15
820,671.5849,676.15
821,544.8116,553.15
822,563.535,566.075
823,503.8844,480.15
824,613.51605,622.15
825,384.80753,386.175
826,460.1068,430.0
827,355.12195,353.15
828,606.9346,617.15
829,627.4599,650.15
830,610.6644,556.15
831,663.99255,620.0
832,590.34454,590.1500000000001
833,336.83264,319.15
834,467.96466,424.0
835,613.9439,613.15
836,411.8796,412.15
837,482.34235,483.15
838,479.64636,473.15
839,339.79034,336.15
840,472.5189,528.15
841,350.30533,378.15
842,443.9561,433.075
843,472.53964,450.0
844,469.93057,465.15
845,336.7084,386.65
846,503.83096,501.15
847,368.63306,375.15
848,468.22632,456.05
849,532.1727,522.15
850,671.2604,711.0
851,568.20856,569.075
852,421.38898,424.15
853,396.5337,400.15
854,701.2477,662.0
855,497.9196,474.15
856,616.24347,610.15
857,337.40198,339.075
858,807.3397,825.0
859,456.6996,457.075
860,629.3374,622.15
861,701.7971,686.9999999999999
862,493.29535,514.15
863,488.21637,453.15
864,483.58276,505.075
865,682.4583,698.075
866,421.79587,394.15
867,670.69855,658.15
868,419.64355,426.15
869,430.70822,452.15
870,433.48648,421.15
871,462.46222,480.15
872,778.97504,783.0
873,637.8947,673.15
874,614.7494,608.0
875,319.96854,321.8500008
876,423.17227,439.15
877,640.841,669.0
878,465.01215,452.53571428571433
879,511.21124,491.075
880,443.5721,443.15
881,634.6791,675.15
882,506.03665,513.15
883,613.3785,593.075
884,484.58765,485.15
885,545.8358,554.075
886,479.8037,480.6
887,446.04117,440.0
888,458.255,478.15
889,532.8857,519.15
890,519.9079,513.075
891,478.69305,438.0
892,546.28,546.15
893,392.30258,396.075
894,556.5646,546.0
895,432.71765,419.075
896,601.6758,598.15
897,570.9201,593.15
898,524.88257,536.15
899,374.7588,371.15
900,844.86316,831.0
901,875.0885,870.15
902,461.35956,468.0
903,673.4181,648.15
904,402.98413,393.15
905,593.3033,597.0
906,632.4681,637.15
907,416.97345,411.075
908,606.70605,582.075
909,500.4214,471.05
910,283.88443,283.15
911,400.81125,396.15
912,666.4358,687.15
913,320.83176,341.34999689999995
914,414.47852,428.15
915,338.44736,343.15
916,352.54535,353.15
917,447.42938,452.15
918,537.14777,520.3625000000001
919,523.4374,558.15
920,344.47562,308.15
921,625.7989,663.15
922,668.1585,658.0
923,437.16504,443.15
924,358.36096,359.15
925,353.1427,356.15
926,377.9453,396.15
927,486.9353,504.15
928,471.5383,466.15
929,626.4601,642.15
930,643.1028,628.0
931,451.79126,458.6125
932,355.9711,348.15
933,516.20496,520.15
934,494.48285,506.15
935,399.21744,438.15
936,500.538,514.15
937,578.0746,585.32
938,365.6941,369.15
939,743.0569,732.0
940,466.04532,497.0
941,472.06876,470.0
942,629.09924,628.0
943,679.5447,680.15
944,879.10876,847.0
945,365.76382,369.65
946,399.45676,387.0
947,489.24463,487.0
948,611.40466,609.075
949,497.19455,573.4
950,609.7343,632.15
951,426.79797,423.15
952,590.38354,588.0
953,608.53516,597.075
954,398.9929,393.8166666666666
955,499.64764,502.15
956,645.0706,642.075
957,324.13962,313.075
958,336.9207,333.5499996
959,489.99396,484.0
960,444.88672,454.15
961,324.13962,304.18
962,552.93134,548.15
963,436.09427,432.7846153846153
964,517.5045,434.15
965,652.82825,743.0
966,510.5883,526.1125000000001
967,462.6988,455.15
968,560.392,564.15
969,409.00607,415.15
970,420.93658,415.15
971,639.0871,640.0
972,369.22116,367.15
973,551.8216,527.075
974,324.13962,313.8500008
975,447.42938,450.65
976,456.6268,487.0
977,594.35925,610.0
978,421.99435,441.15
979,595.08795,606.075
980,498.7684,515.0500000000001
981,403.62592,351.15
982,434.57388,434.15
983,551.41797,563.15
984,360.93665,340.15
985,415.86996,396.075
986,412.8656,386.3
987,459.1529,448.15
988,470.3071,465.075
989,655.7615,657.15
990,578.79956,533.0
991,589.6725,593.15
992,390.2341,384.0
993,447.68814,454.075
994,420.0995,447.0
995,401.24374,386.1
996,451.18842,452.0
997,448.98376,458.4
998,536.8292,543.65
999,564.75397,570.15
1000,509.20065,510.0
1001,504.48978,518.075
1002,642.28186,640.15
1003,469.34488,471.1125
1004,625.31195,623.15
1005,590.83185,581.7666666666668
1006,375.3127,387.075
1007,654.3758,661.0
1008,437.70465,439.075
1009,460.69446,416.0
1010,499.80035,468.075
1011,488.79495,481.15
1012,553.5934,558.0
1013,462.6988,458.825
1014,344.7683,330.15
1015,660.22815,658.15
1016,340.77066,336.15
1017,586.4971,568.075
1018,501.20227,485.15
1019,487.93597,496.4333333333333
1020,348.93802,346.475
1021,448.77618,404.8625
1022,386.51578,394.15
1023,444.8007,434.15
1024,813.8178,809.15
1025,553.9693,577.15
1026,571.22845,556.28
1027,457.4809,449.2
1028,685.97186,681.0
1029,350.4199,352.69000000000005
1030,544.95703,555.075
1031,644.70233,672.15
1032,420.98697,423.075
1033,689.50793,699.15
1034,573.1192,604.075
1035,637.38153,625.15
1036,717.30524,733.15
1037,463.7916,468.0
1038,610.6265,571.15
1039,455.78024,453.15
1040,589.5851,600.15
1041,709.7844,735.15
1042,808.7562,801.15
1043,486.03363,479.15
1044,468.72507,456.0
1045,545.50134,548.075
1046,697.1024,699.15
1047,536.08826,458.075
1048,316.50967,302.075
1049,726.39044,731.15
1050,652.68024,684.0
1051,572.4961,549.26
1052,619.542,648.69
1053,343.2991,360.15
1054,637.2674,649.15
1055,386.69272,378.0
1056,602.00275,593.15
1057,412.416,428.15
1058,561.6209,553.15
1059,412.53052,416.31666666666666
1060,369.275,362.15
1061,683.922,709.075
1062,440.6836,417.15
1063,465.03574,499.075
1064,471.93805,484.65
1065,303.4384,301.15
1066,496.4084,503.15
1067,484.78714,485.15
1068,414.27646,423.0
1069,399.24976,395.15
1070,444.71472,433.15
1071,572.60876,620.15
1072,396.66757,394.15
1073,736.7161,749.0
1074,550.9429,540.0
1075,736.364,741.0
1076,811.5158,817.15
1077,627.1474,626.15
1078,395.14355,395.1125
1079,597.25195,600.15
1080,387.05203,382.325
1081,369.71497,372.15
1082,535.13477,534.15
1083,323.31412,321.44999920000004
1084,613.368,588.0
1085,800.39746,799.9999999999999
1086,504.2143,576.9
1087,546.8991,537.15
1088,569.96313,559.49
1089,620.5288,619.075
1090,324.13962,322.15
1091,462.25113,458.15
1092,467.5251,457.075
1093,590.5532,575.15
1094,635.1485,633.15
1095,425.99817,390.4
1096,342.83203,355.15
1097,521.1346,520.15
1098,427.00665,436.0
1099,823.97266,830.0
1100,560.5138,554.0
1101,388.76556,391.15
1102,500.9417,502.15
1103,509.20065,510.15
1104,635.54834,633.0
1105,339.7525,380.15
1106,489.64636,515.0
1107,392.87524,383.0
1108,452.6878,482.05
1109,341.80753,332.65
1110,576.3526,578.075
1111,500.36365,483.0
1112,864.03845,883.0
1113,529.9545,556.15
1114,516.9602,518.15
1115,390.87762,389.075
1116,660.2967,628.15
1117,439.49258,432.15
1118,783.87024,778.0
1119,640.9945,650.15
1120,524.4127,530.39
1121,450.7083,459.07499999999993
1122,883.5618,881.0
1123,629.6277,573.15
1124,425.38977,434.15
1125,747.31506,828.0
1126,518.18646,510.1125
1127,350.1938,362.15
1128,376.04175,381.15
1129,342.4034,332.65
1130,528.1115,541.15
1131,831.4706,822.0
1132,451.72424,469.76666666666665
1133,518.4154,513.15
1134,855.4257,855.0
1135,446.43185,442.575
1136,417.02985,409.15
1137,689.75433,694.0
1138,528.5791,521.15
1139,313.11072,301.15
1140,636.41925,644.0
1141,327.74716,324.15
1142,339.73755,332.15
1143,425.07465,400.15
1144,395.4373,393.075
1145,653.3464,658.15
1146,635.6694,638.0
1147,622.45013,611.0
1148,343.30026,336.15
1149,379.09207,364.075
1150,326.01352,325.9
1151,581.95233,549.15
1152,449.5783,437.15
1153,394.27686,384.0
1154,649.10846,643.15
1155,435.95035,464.15
1156,636.3277,618.0
1157,449.34793,453.15
1158,691.2322,659.15
1159,583.9877,816.0
1160,412.75824,414.075
1161,673.4238,666.0
1162,428.35788,428.15
1163,659.526,657.0
1164,411.94586,422.15
1165,394.66418,383.15
1166,662.8554,658.15
1167,635.6847,667.15
1168,455.22058,440.15
1169,746.078,770.15
1170,376.11563,375.15
1171,588.1763,580.15
1172,658.9331,664.0
1173,601.0744,588.15
1174,304.5798,306.73
1175,720.87946,719.0
1176,408.4279,417.0
1177,441.92627,455.15
1178,619.0649,621.0
1179,453.58795,447.15
1180,681.26117,677.15
1181,559.06415,583.15
1182,457.05402,453.0
1183,667.3854,635.15
1184,501.87717,474.05
1185,343.10187,333.15
1186,400.655,402.15
1187,436.13248,428.15
1188,548.157,561.15
1189,520.129,525.15
1190,550.6465,545.0
1191,347.75803,345.15
1192,481.47372,428.15
1193,847.92267,863.0
1194,517.497,508.15
1195,833.94226,825.0
1196,386.587,380.125
1197,367.09012,381.15
1198,761.7953,753.0
1199,450.74713,418.0375
1200,523.036,509.075
1201,449.0136,396.15
1202,452.47174,470.6000000000001
1203,521.7028,500.075
1204,337.7685,300.15
1205,410.1461,409.05
1206,381.43777,395.15
1207,696.8041,680.15
1208,447.25452,447.15
1209,381.42126,385.435
1210,596.0447,569.15
1211,426.05356,413.15
1212,585.19507,584.15
1213,464.07318,446.15
1214,331.6811,330.15
1215,322.5694,327.15
1216,873.23206,868.0
1217,517.4197,507.2625000000001
1218,382.3656,381.72
1219,526.3249,528.15
1220,627.0676,619.15
1221,418.307,417.15
1222,396.20102,398.075
1223,383.54202,381.4833333333333
1224,304.62448,319.0
1225,396.98297,398.15
1226,536.5846,509.15
1227,317.5848,250.0
