,y_pr,y_ac
384,575.5017,583.15
385,453.68985,448.0
386,608.94934,623.0
387,345.8916,354.5500015
388,774.5447,773.0
389,366.49823,365.65
390,657.73773,664.15
391,467.07327,460.175
392,471.40753,467.15
393,577.4884,488.0
394,346.19272,355.13
395,603.08655,603.15
396,394.22104,384.15
397,529.2327,517.575
398,324.6043,329.65
399,599.1452,594.15
400,552.82117,553.15
401,602.0616,600.15
402,574.56305,550.075
403,399.66068,408.15
404,651.574,628.15
405,429.7038,418.15
406,449.31168,445.15
407,725.93726,713.15
408,410.9582,418.15
409,769.71173,770.0
410,534.19073,510.075
411,613.89703,603.15
412,558.8057,564.575
413,367.4334,354.74999849999995
414,489.17505,481.1
415,492.7023,476.65
416,438.58682,344.15
417,404.7827,406.15
418,521.1201,544.15
419,420.1272,419.15
420,391.0305,403.15
421,351.10718,346.5500015
422,568.2728,513.6
423,427.58456,423.6125
424,400.48065,401.075
425,455.1234,438.075
426,374.7863,351.075
427,381.69022,380.15
428,463.86203,467.15
429,464.37735,478.0
430,625.4002,657.15
431,568.12714,570.15
432,593.77423,606.15
433,383.08807,377.0
434,713.58203,708.0
435,519.5598,512.15
436,774.5447,776.0
437,360.0593,348.05
438,561.59656,538.15
439,346.44965,355.15
440,507.53296,526.0
441,505.8576,506.15
442,486.36588,513.15
443,527.3148,444.575
444,608.64514,612.0
445,343.956,341.65
446,457.64948,424.15
447,669.5127,660.0
448,370.6287,358.15
449,679.40704,700.15
450,461.4166,433.15
451,488.63806,484.075
452,600.0794,611.15
453,435.39847,438.075
454,384.2352,414.075
455,341.20508,297.76666666666665
456,358.8179,357.15
457,560.12384,557.7166666666667
458,556.00183,585.15
459,429.50275,456.15
460,617.6855,649.0
461,538.77313,540.0
462,375.23987,370.075
463,419.5345,459.15
464,666.0733,665.15
465,509.4162,555.15
466,289.93613,246.575
467,541.5146,520.15
468,683.22205,696.0
469,577.32007,554.15
470,441.55533,415.15
471,681.2972,686.0
472,348.8788,349.5500015
473,384.08987,372.15
474,628.8585,628.15
475,602.18787,627.15
476,827.4387,829.5749999999999
477,334.83148,348.15
478,532.32654,536.1125000000001
479,382.32507,382.15
480,435.27155,443.15
481,349.74713,316.5500015
482,615.3488,663.0
483,681.64197,703.0
484,512.6518,510.15
485,478.11887,453.0
486,569.1036,558.15
487,411.6779,404.15
488,508.52594,496.075
489,563.53955,543.075
490,365.80722,345.15
491,317.24066,323.15
492,414.4536,418.0
493,387.3253,363.15
494,589.1158,640.15
495,474.0885,398.075
496,558.5238,539.075
497,399.83664,392.15
498,495.14575,481.15
499,329.60266,321.9
500,415.53918,415.15
501,560.3809,531.075
502,452.48904,451.075
503,411.0876,417.05
504,532.3736,506.1
505,347.42297,340.62
506,352.99243,352.65
507,609.48065,601.15
508,465.13773,470.0
509,399.91183,418.15
510,452.6524,448.15
511,399.60162,404.15
512,609.798,597.15
513,435.97815,410.15
514,382.59296,383.15
515,425.16562,430.0
516,419.61017,413.35714285714295
517,536.9675,540.15
518,463.9571,466.15
519,589.67426,582.657142857143
520,684.5851,694.15
521,336.05563,327.15
522,597.0845,579.15
523,589.39545,566.15
524,591.34247,590.1500000000001
525,511.87436,511.15
526,482.45312,479.15
527,441.80484,432.15
528,477.0617,480.15
529,415.02982,398.15
530,550.20703,539.15
531,658.6183,633.0
532,680.1307,676.6333333333336
533,329.09906,326.65
534,635.6083,628.0
535,590.5341,658.0
536,406.42093,407.15
537,503.39032,501.15
538,602.98676,610.0
539,468.2031,452.0
540,508.10498,503.15
541,383.74454,385.15
542,291.9882,333.075
543,406.58075,398.15
544,539.14954,538.15
545,500.83612,503.15
546,692.33887,712.15
547,514.9249,503.15
548,388.90216,385.075
549,497.67227,490.15
550,394.43823,403.15
551,437.0824,464.575
552,425.728,402.0
553,458.95862,451.2375
554,460.59833,460.15
555,662.2188,652.15
556,363.59097,363.15
557,731.39844,766.15
558,530.7924,552.15
559,440.4361,484.075
560,768.2713,755.0
561,825.7962,826.15
562,862.0924,945.0
563,328.0083,324.15
564,398.4239,380.15
565,336.30847,329.15
566,507.69595,516.15
567,656.1608,707.0
568,510.25043,532.15
569,349.04807,336.15
570,449.93192,452.2375
571,409.42096,428.15
572,402.42828,367.15
573,451.4103,450.0
574,530.3397,546.075
575,421.75867,428.15
576,573.0328,600.075
577,467.6379,471.15
578,526.87103,513.15
579,457.45703,374.15
580,338.33035,340.16666666666663
581,659.4432,655.0
582,731.39844,766.15
583,457.86972,455.15
584,751.0998,831.15
585,608.0457,619.15
586,423.66995,427.05
587,330.07196,377.15
588,425.87808,435.65
589,520.8671,535.075
590,397.49887,378.15
591,673.99854,673.0
592,456.33075,427.075
593,498.96722,480.65
594,619.7761,624.15
595,378.35263,367.15
596,351.10718,379.15
597,421.03867,421.15
598,647.0808,613.0
599,454.4019,457.0
600,714.1227,698.15
601,466.08594,458.15
602,677.912,683.0
603,712.9505,705.0
604,697.76263,673.2857142857143
605,464.12683,442.15
606,819.8459,825.0
607,349.04807,329.3500008
608,492.49332,537.075
609,433.2083,438.575
610,424.53363,423.15
611,507.41843,502.15
612,339.39496,346.15
613,397.52023,403.15
614,564.0493,564.15
615,460.2424,443.15
616,512.9642,518.15
617,322.7853,320.15
618,424.31714,432.15
619,452.3367,448.15
620,397.4604,394.15
621,533.0808,515.0
622,439.73724,444.15
623,680.908,673.0
624,653.7221,658.0
625,831.6358,821.15
626,618.6194,610.15
627,611.4968,615.0
628,497.9521,480.0
629,456.96582,455.0
630,426.97324,431.15
631,741.6572,747.0
632,555.5769,542.0
633,328.64703,337.45000310000006
634,360.42392,349.15
635,387.34735,380.225
636,819.8459,833.0
637,610.91656,613.15
638,518.6731,504.15
639,465.66208,474.15
640,681.422,681.7916666666665
641,466.86307,454.15
642,616.3867,608.15
643,452.95425,429.15
644,569.92914,549.15
645,466.05798,454.15
646,809.1422,873.15
647,411.71384,423.15
648,449.1071,443.15
649,599.0633,601.0
650,460.75543,456.15
651,545.2719,561.075
652,438.3693,455.15
653,811.708,801.0
654,492.71603,476.075
655,490.48328,500.0
656,462.9603,441.15
657,526.8764,526.075
658,634.9183,633.15
659,340.48505,345.075
660,338.24966,354.15
661,582.8485,620.15
662,430.25485,446.65
663,783.8887,804.075
664,423.53232,418.15
665,510.88806,514.15
666,855.4306,848.0
667,567.5944,628.15
668,328.10678,308.15
669,441.77603,436.15
670,812.8899,931.1
671,526.4249,500.15
672,522.1146,521.0
673,431.1008,416.075
674,489.9436,543.15
675,347.76404,357.15
676,496.64246,467.15
677,485.96503,492.125
678,489.24493,512.075
679,605.6819,625.075
680,615.43945,628.15
681,434.74417,431.15
682,681.3354,693.15
683,340.4346,349.65
684,541.8137,498.15
685,491.3044,488.075
686,342.83853,341.15
687,652.7318,649.0500000000001
688,378.01346,394.15
689,891.6734,880.0
690,620.78674,621.0
691,407.79446,424.15
692,341.20508,334.94999920000004
693,822.26355,841.15
694,455.59076,441.075
695,419.62198,422.15
696,436.23447,475.075
697,656.4014,669.0
698,409.53076,413.15
699,505.7153,506.15
700,425.85223,425.575
701,904.9111,916.0
702,320.89243,312.06000000000006
703,328.64703,326.8500008
704,366.71405,359.15
705,452.88382,435.6961538461538
706,459.5286,455.15
707,665.7561,648.0
708,669.3279,686.15
709,417.85587,437.9285714285715
710,679.3013,670.0
711,399.27582,400.15
712,738.08905,736.0
713,642.0055,653.15
714,529.0115,535.1125000000001
715,585.76276,613.0052631578948
716,486.10648,478.075
717,573.32825,585.0
718,675.1156,712.15
719,536.1265,503.15
720,608.3014,618.575
721,403.59085,390.075
722,451.80734,453.075
723,333.07462,368.15
724,612.49817,604.0
725,802.38965,808.0
726,436.47885,438.15
727,423.4311,436.15
728,487.6887,482.15
729,359.99405,324.24999849999995
730,328.51578,354.15
731,653.5705,639.15
732,426.77554,423.15
733,630.82056,673.0
734,401.2538,388.15
735,622.3628,636.575
736,515.61273,524.075
737,536.4398,546.0
738,360.42392,349.50625
739,451.75247,460.075
740,404.15558,381.65
741,477.63556,477.5
742,609.69366,619.8333333333334
743,570.9354,562.075
744,395.42587,379.15
745,664.6027,659.0
746,373.46597,465.15
747,336.85806,332.15
748,458.66772,458.65
749,601.8763,562.15
750,334.19736,330.15
751,453.86102,464.15
752,823.6121,847.95
753,378.73172,370.15
754,574.57794,565.15
755,577.5017,584.1958333333333
756,419.4112,419.15
757,666.9476,653.15
758,420.75168,502.075
759,470.02557,470.075
760,630.9159,641.0
761,330.8944,338.15
762,459.97723,475.15
763,377.53485,369.15
764,471.37738,529.15
765,425.14438,413.15
766,786.96277,780.0
767,681.6464,693.075
768,696.6327,703.0
769,639.7242,645.15
770,467.89948,473.15
771,738.2679,732.15
772,356.08084,351.075
773,432.2234,430.075
774,729.00385,740.1
775,706.6805,710.0
776,482.3434,464.075
777,710.28314,711.0
778,423.14352,409.15
779,427.4244,393.075
780,531.01025,530.075
781,407.63437,400.15
782,341.89734,351.65
783,596.199,592.15
784,492.5877,494.075
785,407.93994,393.15
786,821.5806,790.0
787,695.4743,732.15
788,473.7426,475.4333333333333
789,388.2407,392.925
790,652.03326,645.15
791,391.64185,370.05
792,867.28754,847.15
793,600.3624,544.15
794,525.0748,516.15
795,340.38528,334.15
796,630.2108,631.15
797,344.12415,344.15
798,563.06085,477.0
799,642.0787,636.15
800,704.36804,693.0
801,565.1886,588.15
802,643.03204,644.0
803,648.9472,668.0
804,525.6509,537.15
805,422.559,417.15
806,518.2415,503.0
807,533.3245,548.15
808,466.3787,462.15
809,807.40485,863.0
810,600.89185,593.0000000000001
811,450.13098,452.15
812,435.67917,436.15
813,404.939,390.15
814,512.05054,540.15
815,513.71796,543.15
816,548.5372,520.15
817,317.24066,319.075
818,593.367,582.15
819,564.418,533.15
820,477.7671,477.7
821,681.6465,689.15
822,790.4793,793.0
823,468.43405,476.65
824,386.66434,387.15
825,464.549,448.525
826,664.03235,642.6
827,295.4267,294.15
828,471.91025,478.0
829,653.74805,636.575
830,581.306,614.15
831,497.67227,480.15
832,387.03345,386.175
833,337.7659,353.15
834,632.4086,650.15
835,619.2129,556.15
836,397.14212,407.15
837,456.008,424.0
838,624.5629,613.15
839,423.74194,412.15
840,487.38306,483.15
841,493.6998,473.15
842,507.8726,528.15
843,351.32074,378.15
844,455.27972,433.075
845,477.3191,450.0
846,471.94434,465.15
847,338.42322,386.65
848,510.51892,511.15
849,502.12335,501.15
850,311.6356,310.15
851,388.93835,375.15
852,466.96735,456.05
853,526.9417,522.15
854,684.827,711.0
855,443.54282,453.15
856,553.44104,569.075
857,494.51657,508.15
858,677.8759,662.0
859,507.8541,474.15
860,617.1867,610.15
861,420.1217,327.15
862,814.0086,825.0
863,455.92276,457.075
864,401.24432,399.15
865,392.5997,401.15
866,516.6412,514.15
867,439.23776,453.15
868,480.44775,505.075
869,591.40515,579.15
870,682.9973,698.075
871,609.7024,610.0
872,414.538,394.15
873,392.1326,399.15
874,452.91537,405.0
875,726.10785,735.0
876,575.22723,613.075
877,536.84375,512.575
878,663.71497,658.15
879,439.0816,426.15
880,433.08237,452.15
881,561.52765,550.15
882,457.7662,480.15
883,612.17456,622.5375
884,778.74835,783.0
885,652.6379,673.15
886,614.8578,603.0
887,645.6625,669.0
888,469.22537,452.53571428571433
889,545.47327,565.5375
890,524.4476,530.15
891,429.18552,436.15
892,465.12473,466.15
893,588.3338,675.15
894,336.0156,325.15
895,709.89685,708.15
896,590.0936,593.075
897,454.05673,451.80384615384605
898,551.80383,554.075
899,465.98996,480.6
900,436.5557,440.0
901,475.27313,478.15
902,507.89645,496.075
903,829.68396,815.0
904,515.6366,438.0
905,569.61176,546.15
906,411.21243,401.15
907,547.4397,546.0
908,430.81918,419.075
909,329.82596,331.9800003
910,453.52478,455.15
911,705.0419,702.05
912,404.7827,399.15
913,839.6625,831.0
914,872.2022,870.15
915,464.0809,468.0
916,605.442,597.0
917,478.86823,471.05
918,289.20807,283.15
919,394.17783,396.15
920,662.48816,687.15
921,328.74188,341.34999689999995
922,424.17075,428.15
923,418.40875,423.05
924,339.18896,343.15
925,530.00305,561.0
926,350.0222,353.15
927,449.92618,452.15
928,526.9022,520.3625000000001
929,525.82184,558.15
930,333.5676,308.15
931,622.22217,663.15
932,653.85626,658.0
933,430.0883,443.15
934,353.17596,356.15
935,495.272,504.15
936,455.88815,466.15
937,443.20932,439.15
938,360.807,348.15
939,503.73715,523.0
940,500.15973,506.15
941,406.5656,438.15
942,507.0173,514.15
943,370.5521,369.15
944,615.20374,628.0
945,677.30566,680.15
946,872.0402,847.0
947,372.9323,369.65
948,419.95697,427.4333333333333
949,496.1331,487.0
950,603.1114,609.075
951,488.13345,466.0
952,540.2897,573.4
953,614.1629,632.15
954,431.39337,423.15
955,601.4506,588.0
956,606.297,597.075
957,620.36676,615.15
958,508.1602,502.15
959,642.1169,642.075
960,316.2403,313.075
961,522.1146,521.15
962,316.2403,304.18
963,729.5173,729.0
964,434.3516,430.15
965,559.87463,548.15
966,436.69772,432.7846153846153
967,540.52423,434.15
968,653.89777,689.0
969,648.8365,743.0
970,510.3037,526.1125000000001
971,586.34064,564.15
972,420.9827,415.15
973,414.02023,415.15
974,642.75183,640.0
975,527.63293,527.075
976,316.2403,313.8500008
977,447.94403,450.65
978,482.79736,487.0
979,577.24817,574.3833333333333
980,590.0459,610.0
981,628.6732,621.0
982,428.38028,441.15
983,430.75266,417.15
984,421.12537,437.15
985,336.85806,346.15
986,493.04523,485.8625
987,515.23016,515.0500000000001
988,369.08777,351.15
989,428.03586,434.15
990,555.9021,563.15
991,432.4917,428.15
992,358.315,340.15
993,401.89243,388.15
994,416.01224,396.075
995,416.01767,386.3
996,460.87915,448.15
997,383.8276,382.15
998,674.4222,657.15
999,427.69202,425.15
1000,464.5672,454.075
1001,427.29498,447.0
1002,414.1831,386.1
1003,625.66516,488.2
1004,452.745,458.4
1005,524.1617,543.65
1006,573.6273,570.15
1007,496.24628,513.15
1008,445.372,471.1125
1009,412.73,350.0
1010,623.98145,623.15
1011,591.25055,581.7666666666668
1012,604.5342,605.15
1013,384.0819,387.075
1014,444.9899,442.15
1015,478.76187,468.075
1016,491.16107,481.15
1017,541.01666,558.0
1018,362.91992,330.15
1019,673.2182,658.15
1020,346.21136,336.15
1021,450.9435,450.15
1022,431.689,411.15
1023,715.3065,754.15
1024,544.8975,547.15
1025,393.7856,379.075
1026,479.15747,469.075
1027,582.387,568.075
1028,498.82904,485.15
1029,555.3603,566.15
1030,342.12976,346.475
1031,454.1696,404.8625
1032,389.1819,394.15
1033,516.26074,488.15
1034,441.60852,434.15
1035,330.98056,327.74999849999995
1036,825.68896,809.15
1037,535.0413,577.15
1038,552.4759,556.28
1039,455.38217,449.2
1040,688.74945,681.0
1041,755.45624,746.0
1042,666.1337,672.15
1043,423.03967,423.075
1044,673.6775,699.15
1045,582.94543,576.15
1046,634.64484,625.15
1047,422.58136,424.65
1048,459.91415,468.0
1049,597.24286,571.15
1050,460.79163,453.15
1051,532.2974,541.15
1052,465.1305,480.0
1053,732.78436,735.15
1054,790.0548,801.15
1055,436.30432,466.075
1056,594.16016,591.15
1057,439.95047,447.075
1058,577.21277,548.075
1059,544.32007,489.15
1060,502.52203,458.075
1061,463.4515,442.0
1062,708.3379,693.15
1063,636.4528,654.65
1064,306.95526,302.075
1065,360.09338,373.15
1066,499.42072,478.15
1067,418.4968,401.825
1068,556.0029,549.26
1069,641.507,640.15
1070,457.97787,458.0
1071,619.1338,648.69
1072,410.74762,425.15
1073,394.60516,378.0
1074,397.7403,399.15
1075,582.9645,588.15
1076,414.31155,428.15
1077,554.6683,553.15
1078,422.8085,416.31666666666666
1079,358.9995,362.15
1080,428.73932,395.0
1081,430.0771,417.15
1082,403.7041,418.15
1083,467.03198,499.075
1084,297.26456,301.15
1085,499.36633,503.15
1086,331.3285,307.44999920000004
1087,470.18045,474.575
1088,485.60974,485.15
1089,488.18506,495.15
1090,413.583,423.0
1091,451.58182,433.15
1092,591.8012,620.15
1093,411.2142,394.15
1094,719.7465,749.0
1095,533.06067,540.0
1096,741.6572,741.0
1097,802.9508,817.15
1098,332.31674,337.65
1099,411.35522,395.1125
1100,404.7827,416.15
1101,388.90216,382.325
1102,375.99777,372.15
1103,814.55426,799.9999999999999
1104,545.7948,576.9
1105,538.62506,554.15
1106,570.8673,559.49
1107,620.84,619.075
1108,548.52,528.15
1109,316.2403,322.15
1110,548.48865,553.075
1111,472.83612,457.075
1112,639.8492,633.15
1113,637.16125,651.0
1114,453.7649,465.0
1115,439.2525,436.0
1116,831.937,830.0
1117,561.1664,554.0
1118,389.57407,391.15
1119,499.0221,510.15
1120,294.58502,303.15
1121,485.83807,486.15
1122,626.1724,633.0
1123,569.69836,565.0
1124,347.3485,380.15
1125,412.65738,408.15
1126,588.0668,578.075
1127,836.5823,820.15
1128,507.71912,483.0
1129,619.07587,619.15
1130,417.51953,388.15
1131,404.7827,401.0
1132,513.103,518.15
1133,412.96967,389.075
1134,650.86224,628.15
1135,620.6483,650.15
1136,525.65576,530.39
1137,446.1941,459.07499999999993
1138,877.1852,881.0
1139,613.9358,573.15
1140,764.0615,828.0
1141,513.0258,510.1125
1142,360.96042,362.15
1143,334.56512,332.65
1144,467.91782,468.15
1145,380.19574,367.0
1146,393.40158,393.15
1147,465.47156,469.76666666666665
1148,464.03372,475.15
1149,850.4707,855.0
1150,422.0202,409.15
1151,536.3213,535.15
1152,593.9965,598.15
1153,799.093,818.0
1154,694.97314,694.0
1155,508.8308,521.15
1156,618.734,644.0
1157,501.60785,516.15
1158,333.11197,324.15
1159,495.8709,503.075
1160,454.59402,461.4333333333333
1161,428.5799,400.15
1162,403.19104,393.075
1163,541.4503,719.15
1164,453.1281,455.15
1165,642.75183,638.0
1166,724.60895,725.0
1167,412.5707,395.5
1168,622.93805,611.0
1169,336.65732,330.15
1170,323.62946,307.0375
1171,370.5275,364.075
1172,324.7033,325.9
1173,761.4004,758.15
1174,577.31854,549.15
1175,440.14658,437.15
1176,392.75415,384.0
1177,638.5678,643.15
1178,437.67007,464.15
1179,539.74805,551.15
1180,617.74786,618.0
1181,474.39066,453.15
1182,483.95535,488.075
1183,662.5072,659.15
1184,417.50122,414.075
1185,429.9229,448.15
1186,428.27286,428.15
1187,656.7222,657.0
1188,570.16833,569.0
1189,415.57123,422.15
1190,403.66412,383.15
1191,676.5812,658.15
1192,599.1753,667.15
1193,458.88956,440.15
1194,506.5865,497.075
1195,382.59628,375.15
1196,400.69052,396.575
1197,576.87524,580.15
1198,653.8601,664.0
1199,316.2403,313.7499985
1200,361.74792,354.5333333333333
1201,312.56534,306.73
1202,740.3617,719.0
1203,408.05228,417.0
1204,448.45285,455.15
1205,628.8943,621.0
1206,684.827,720.7
1207,449.46506,447.15
1208,843.2968,895.0
1209,577.1798,583.15
1210,494.7864,474.05
1211,639.7242,648.15
1212,366.98715,362.15
1213,593.11975,595.15
1214,378.18546,372.15
1215,405.37183,402.15
1216,461.15466,475.0
1217,541.6852,561.15
1218,787.91284,782.0
1219,540.8383,525.15
1220,522.9058,545.0
1221,488.7264,428.15
1222,861.5253,863.0
1223,388.45752,380.125
1224,666.2667,664.0
1225,386.55383,381.15
